IID	Group	Sex	Date	Population	NumSNPs	k1	k2	k3
I26893	BA-S	F	3325.0	Croatia_MBA	861181	0.119458	0.450175	0.430367
I4331	BA-S	M	3519.0	Croatia_MBA	710973	0.098730	0.515214	0.386056
I4332	BA-S	F	3508.0	Croatia_MBA	729425	0.099470	0.527866	0.372665
I5073	BA-S	M	3573.0	Croatia_MBA	813013	0.081676	0.522190	0.396134
I5074	BA-S	M	3385.0	Croatia_MBA	973343	0.065458	0.504769	0.429772
I5080	BA-S	M	3631.0	Croatia_MBA	825075	0.078650	0.521814	0.399535
I11843	BA-S	M	3750.0	Croatia_MBA_Cetina	392162	0.075419	0.505665	0.418916
I18088	BA-S	M	3750.0	Croatia_MBA_Cetina	90025	0.080666	0.456314	0.463020
I18745	BA-S	F	3750.0	Croatia_MBA_Cetina	681263	0.104882	0.462575	0.432543
I18746	BA-S	M	3750.0	Croatia_MBA_Cetina	631718	0.086289	0.476574	0.437137
I18747	BA-S	M	3750.0	Croatia_MBA_Cetina	430883	0.104905	0.517237	0.377859
I18752	BA-S	M	3750.0	Croatia_MBA_Cetina	582279	0.104086	0.448807	0.447106
I19019	BA-S	F	3750.0	Croatia_MBA_Cetina_dup.I19017	59977	0.038109	0.479111	0.482780
I19025	BA-S	M	3750.0	Croatia_MBA_Cetina	19114	0.050360	0.447646	0.501994
I19026	BA-S	M	3750.0	Croatia_MBA_Cetina	42738	0.046228	0.470124	0.483649
I19027	BA-S	F	3750.0	Croatia_MBA_Cetina	350073	0.088362	0.452828	0.458811
I19029	BA-S	M	3750.0	Croatia_MBA_Cetina	74386	0.044561	0.465741	0.489699
I19032	BA-S	M	3750.0	Croatia_MBA_Cetina	109008	0.063235	0.483688	0.453077
I19022	BA-S	F	3750.0	Croatia_MBA_Cetina_1d.rel.I19027.possible.1d.rel.I19020	49870	0.065442	0.492514	0.442043
I19016	BA-S	F	3750.0	Croatia_MBA_Cetina_lc	3185	0.057590	0.502240	0.440170
I19020	BA-S	F	3750.0	Croatia_MBA_dup.or.1d.rel.I19017	27291	0.078063	0.414774	0.507163
I19030	BA-N	M	3750.0	Croatia_MBA_possible.dup.I19023_lc	5352	0.158630	0.336941	0.504429
I15462	BA-S	F	1216.0	Croatia_Medieval	865277	0.049958	0.535796	0.414245
I15741	BA-S	F	1096.0	Croatia_Medieval	804520	0.037652	0.504186	0.458162
I15743	BA-S	F	1029.0	Croatia_Medieval	818204	0.064585	0.481578	0.453837
I15744	BA-S	F	1228.0	Croatia_Medieval	799117	0.037908	0.524394	0.437698
I15742	BA-N	F	1232.0	Croatia_Medieval_o	792830	0.148564	0.349978	0.501458
I15463	BA-S	F	1200.0	Croatia_Medieval_sister.I15744	796106	0.047904	0.494163	0.457933
I18071	BA-N	M	3450.0	Croatia_MLBA	177813	0.134448	0.433743	0.431809
I18072	BA-S	M	3450.0	Croatia_MLBA	413567	0.099013	0.426512	0.474475
I18073	BA-S	F	3450.0	Croatia_MLBA	161356	0.124722	0.398743	0.476536
I18074	BA-S	F	3450.0	Croatia_MLBA	92593	0.118924	0.492087	0.388989
I18075	BA-S	M	3450.0	Croatia_MLBA	69444	0.100468	0.452997	0.446535
I18077	BA-S	F	3450.0	Croatia_MLBA	442046	0.102766	0.446180	0.451053
I18078	BA-S	F	3450.0	Croatia_MLBA	371629	0.115222	0.461641	0.423136
I18079	BA-N	F	3450.0	Croatia_MLBA	226715	0.106054	0.432255	0.461691
I18082	BA-N	F	3450.0	Croatia_MLBA	436684	0.119048	0.423386	0.457566
I18086_d	BA-S	F	3450.0	Croatia_MLBA_lc	12917	0.098832	0.512546	0.388621
I18087	BA-S	F	3450.0	Croatia_MLBA	323724	0.103451	0.438469	0.458079
I18413	BA-S	F	3100.0	Croatia_MLBA	414143	0.116335	0.480567	0.403098
I18414_d	BA-S	F	3100.0	Croatia_MLBA	97670	0.121743	0.448534	0.429724
I18415	BA-S	M	3100.0	Croatia_MLBA	722374	0.118961	0.499268	0.381771
I18416	BA-S	F	3100.0	Croatia_MLBA	715045	0.149235	0.454053	0.396713
I18417	BA-S	M	3100.0	Croatia_MLBA	718847	0.124922	0.443865	0.431213
I18720	BA-S	F	3100.0	Croatia_MLBA	458882	0.115638	0.461342	0.423020
I18721	BA-N	M	3100.0	Croatia_MLBA	619193	0.139601	0.344722	0.515677
I18722	BA-S	F	3100.0	Croatia_MLBA	61266	0.117990	0.435247	0.446763
I18723	BA-N	M	3100.0	Croatia_MLBA	588305	0.144762	0.357249	0.497989
I18724	BA-S	F	3100.0	Croatia_MLBA	639198	0.134143	0.448588	0.417269
I18725	BA-S	M	3100.0	Croatia_MLBA	641989	0.133583	0.468649	0.397767
I18727	BA-S	F	3100.0	Croatia_MLBA	451193	0.110773	0.500639	0.388589
I18729	BA-S	M	3100.0	Croatia_MLBA	595641	0.103712	0.474569	0.421719
I18730	BA-N	F	3100.0	Croatia_MLBA	575760	0.157486	0.433262	0.409252
I18732	BA-S	M	3100.0	Croatia_MLBA	608986	0.153935	0.423699	0.422366
I18733	BA-S	F	3100.0	Croatia_MLBA	34271	0.129520	0.422612	0.447868
I18734	BA-N	F	3100.0	Croatia_MLBA	440524	0.132207	0.407218	0.460574
I18737	BA-S	M	3100.0	Croatia_MLBA	558485	0.113337	0.453207	0.433456
I18738	BA-S	F	3100.0	Croatia_MLBA	581249	0.088230	0.471095	0.440675
I18739	BA-N	F	3100.0	Croatia_MLBA	491742	0.136872	0.432719	0.430408
I18735	BA-S	F	3100.0	Croatia_MLBA_1d.rel.I18077	59065	0.122510	0.426238	0.451252
I18728	BA-S	F	3100.0	Croatia_MLBA_1d.rel.I18739	27850	0.139304	0.475749	0.384947
I18719	BA-N	M	3100.0	Croatia_MLBA_alt	822220	0.128940	0.401928	0.469132
I18717	BA-S	M	3100.0	Croatia_MLBA_brother.I18078.father.I18071	507232	0.134912	0.423111	0.441977
I18085	BA-S	M	3450.0	Croatia_MLBA_lc	4430	0.136156	0.422107	0.441736
I18718_d	BA-S	F	3100.0	Croatia_MLBA_lc	7323	0.161474	0.531890	0.306636
I18736	BA-S	F	3100.0	Croatia_MLBA_lc	3510	0.167139	0.526887	0.305974
I18827	EF	M	6450.0	Croatia_MN	20970	0.090532	0.772992	0.136476
I26738	EF	F	7125.0	Croatia_MN	644850	0.037277	0.907396	0.055326
I26741	EF	F	6585.0	Croatia_MN_Sopot	880904	0.063792	0.903253	0.032955
I3498	EF	M	7681.0	Croatia_MN_Sopot	493488	0.000010	0.975436	0.024554
I4168	EF	F	6588.0	Croatia_MN_Sopot	196903	0.065544	0.901962	0.032494
I5077	EF	M	7001.0	Croatia_MN_Sopot	830179	0.016354	0.916720	0.066925
I5078	EF	M	6571.0	Croatia_MN_Sopot	838802	0.017359	0.927504	0.055138
I7399	EF	F	7078.0	Croatia_MN_Sopot	794945	0.003967	0.933353	0.062680
I7538	EF	F	6875.0	Croatia_MN_Sopot_lc	14435	0.016973	0.938215	0.044812
I10055	EF	F	7727.0	Croatia_N	670392	0.080297	0.870214	0.049489
I3433	EF	F	7800.0	Croatia_N_Cardial	785779	0.041793	0.954831	0.003377
I3947	EF	M	7834.0	Croatia_N_Cardial	751310	0.049617	0.940850	0.009533
I3948	EF	M	7863.0	Croatia_N_Cardial	754045	0.001350	0.972113	0.026537
I4167	EF	M	6635.0	Croatia_N_Starcevo	58386	0.033495	0.895994	0.070511
I5079	EF	F	5421.0	Croatia_N_Starcevo	811667	0.038320	0.893075	0.068605
I2792	EF	M	4676.0	Croatia_Vucedol	188281	0.020398	0.867382	0.112219
I4208	EF	M	5400.0	Cyprus_C	33374	0.037283	0.947866	0.014851
I4207	EF	M	9600.0	Cyprus_PPNB	32978	0.070903	0.906878	0.022219
I7949	BA-N	M	3022.0	Czech_BA_Veterov_2	838898	0.198714	0.234878	0.566407
HOP001	BA-N	M	4240.0	Czech_BellBeaker	942191	0.171362	0.333863	0.494775
HOP002	BA-N	F	4177.0	Czech_BellBeaker	125304	0.164477	0.316736	0.518787
HOP003	BA-N	M	4250.0	Czech_BellBeaker	826435	0.148900	0.275309	0.575791
I4145	BA-N	M	4089.0	Czech_BellBeaker	90611	0.175361	0.274074	0.550565
I4885	BA-S	M	4170.0	Czech_BellBeaker	798973	0.140707	0.444076	0.415217
I4886	BA-N	M	4088.0	Czech_BellBeaker	828693	0.176665	0.401096	0.422239
I4888	BA-N	M	4038.0	Czech_BellBeaker	816045	0.183954	0.357283	0.458763
I4889	BA-N	M	4131.0	Czech_BellBeaker	830315	0.162095	0.314885	0.523020
I4890	BA-S	M	4250.0	Czech_BellBeaker	36803	0.209244	0.480337	0.310419
I4891	BA-N	M	4131.0	Czech_BellBeaker	824302	0.200984	0.350534	0.448482
I4895	BA-N	M	4106.0	Czech_BellBeaker	797715	0.195237	0.265780	0.538983
I4896	BA-N	F	4163.0	Czech_BellBeaker	805529	0.163152	0.353048	0.483800
I4945	BA-N	F	4177.0	Czech_BellBeaker	519995	0.141871	0.390611	0.467518
I4946	BA-N	F	4188.0	Czech_BellBeaker	367075	0.155137	0.315404	0.529458
I5514	BA-N	M	4155.0	Czech_BellBeaker	843550	0.199141	0.244135	0.556724
I5666	BA-N	M	4250.0	Czech_BellBeaker	280266	0.184568	0.306676	0.508756
I6468	BA-S	F	4150.0	Czech_BellBeaker	48586	0.191087	0.373919	0.434994
I6476	BA-N	F	4100.0	Czech_BellBeaker	24187	0.200019	0.314387	0.485594
I6480	BA-N	M	4150.0	Czech_BellBeaker	420858	0.160076	0.264676	0.575248
I7205	BA-N	M	4200.0	Czech_BellBeaker	755071	0.208271	0.181897	0.609833
I7211	BA-N	F	4183.0	Czech_BellBeaker	752562	0.212491	0.312454	0.475055
I7212	BA-N	M	4247.0	Czech_BellBeaker	731040	0.228228	0.306775	0.464998
I7213	BA-N	F	4231.0	Czech_BellBeaker	738476	0.240020	0.327738	0.432242
I7214	BA-N	F	4200.0	Czech_BellBeaker	751275	0.231313	0.371769	0.396918
I7249	BA-N	M	4011.0	Czech_BellBeaker	762410	0.206032	0.285580	0.508388
I7250	BA-N	F	4200.0	Czech_BellBeaker	156166	0.183427	0.309773	0.506799
I7251	BA-N	M	4200.0	Czech_BellBeaker	740533	0.213852	0.260547	0.525601
I7269	BA-N	M	4200.0	Czech_BellBeaker	689004	0.176433	0.296043	0.527523
I7270	BA-N	F	4200.0	Czech_BellBeaker	40815	0.232702	0.320187	0.447111
I7276	BA-N	M	4200.0	Czech_BellBeaker	748900	0.202944	0.311990	0.485066
I7278	BA-N	M	4333.0	Czech_BellBeaker	779231	0.178174	0.313652	0.508174
I7281	BA-N	F	4194.0	Czech_BellBeaker	743881	0.207724	0.267084	0.525192
I7282	BA-N	M	4200.0	Czech_BellBeaker	768721	0.220311	0.378105	0.401585
I7286	BA-N	M	4221.0	Czech_BellBeaker	782788	0.299586	0.270926	0.429488
I7287	BA-N	M	4200.0	Czech_BellBeaker	625311	0.209721	0.274071	0.516208
I7288	BA-N	M	4200.0	Czech_BellBeaker	89398	0.281306	0.298300	0.420394
I7290	BA-N	F	4200.0	Czech_BellBeaker	795770	0.234663	0.317949	0.447389
KO1003	BA-N	M	4160.0	Czech_BellBeaker	855965	0.164702	0.327818	0.507481
KO1004	BA-N	M	4166.0	Czech_BellBeaker	815312	0.169455	0.234806	0.595739
KO1005	BA-N	F	4331.0	Czech_BellBeaker	674173	0.193283	0.369100	0.437618
KOP002	BA-N	M	4250.0	Czech_BellBeaker	562108	0.149096	0.374343	0.476561
KOP003	BA-N	M	4342.0	Czech_BellBeaker	526598	0.189754	0.284656	0.525589
PRU002	BA-N	F	4470.0	Czech_BellBeaker	651514	0.210518	0.169803	0.619679
PRU003	BA-N	F	4427.0	Czech_BellBeaker	589175	0.230864	0.221615	0.547521
TIS001	BA-N	F	4326.0	Czech_BellBeaker	80733	0.209159	0.318582	0.472259
VLI022	BA-N	F	4265.0	Czech_BellBeaker	268056	0.167286	0.336493	0.496221
VLI024	BA-N	M	4150.0	Czech_BellBeaker	660266	0.150880	0.361686	0.487434
VLI026	BA-N	F	4150.0	Czech_BellBeaker	594100	0.172134	0.228968	0.598898
VLI028	BA-N	M	4150.0	Czech_BellBeaker	90551	0.166889	0.332219	0.500892
VLI029	BA-N	M	4150.0	Czech_BellBeaker	694961	0.185380	0.166659	0.647961
VLI030	BA-N	M	4150.0	Czech_BellBeaker	174334	0.191485	0.276353	0.532161
I4887	BA-N	M	4071.0	Czech_BellBeaker_brother.I4888	800807	0.186688	0.357737	0.455575
I7271	BA-N	M	4200.0	Czech_BellBeaker_brother.I7278	190175	0.213102	0.268643	0.518254
RISE567_noUDG.SG	BA-N	F	4250.0	Czech_BellBeaker_dup.I4136.SG	31643	0.154481	0.188260	0.657260
I7210	BA-N	M	4071.0	Czech_BellBeaker_father.or.son.I7212	731971	0.227908	0.302095	0.469998
I4947	BA-S	M	4300.0	Czech_BellBeaker_lc	6588	0.207408	0.379551	0.413040
I7283	BA-S	F	4200.0	Czech_BellBeaker_mother.I7282	739461	0.249084	0.498114	0.252802
PRU001	BA-S	F	4331.0	Czech_BellBeaker_oAnatolia1	510161	0.105381	0.575650	0.318969
HOP004	BA-S	F	4222.0	Czech_BellBeaker_oAnatolia2	791857	0.159336	0.503443	0.337221
KOP001	BA-S	F	4250.0	Czech_BellBeaker_oAnatolia2	450005	0.172065	0.405245	0.422690
VLI025	BA-N	M	4150.0	Czech_BellBeaker_oAnatolia2	77919	0.212447	0.436867	0.350685
PRU004	BA-N	M	4264.0	Czech_BellBeaker_oSteppe	596816	0.175488	0.109545	0.714967
TIS002	BA-N	F	4470.0	Czech_BellBeaker_oSteppe	810937	0.175284	0.111031	0.713685
I7289	BA-N	M	4289.0	Czech_BellBeaker_sibling.I7214	751732	0.216556	0.382919	0.400525
I15823	EF-ADMIX	M	5550.0	Czech_C	586879	0.190621	0.784610	0.024769
I15826	EF	M	5505.0	Czech_C	222723	0.226329	0.766555	0.007116
I17310	EF-ADMIX	M	5397.0	Czech_C	437697	0.256271	0.742896	0.000833
I14167	EF-ADMIX	M	5850.0	Czech_C_Baalberge	753658	0.219567	0.776240	0.004193
I14169	EF-ADMIX	M	5850.0	Czech_C_Baalberge	794414	0.208510	0.791480	0.000010
I14170	EF-ADMIX	M	5850.0	Czech_C_Baalberge	785492	0.178943	0.818763	0.002294
I14171	EF-ADMIX	F	5850.0	Czech_C_Baalberge	778914	0.206258	0.766630	0.027112
I14172	EF-ADMIX	F	5850.0	Czech_C_Baalberge	792081	0.205123	0.794867	0.000010
I14173	EF-ADMIX	M	5850.0	Czech_C_Baalberge	811949	0.236886	0.739427	0.023687
I14174	EF-ADMIX	M	5850.0	Czech_C_Baalberge	772079	0.182394	0.785097	0.032509
I14175	EF-ADMIX	F	5850.0	Czech_C_Baalberge	778787	0.233275	0.756393	0.010332
I14176	EF-ADMIX	M	5550.0	Czech_C_Baalberge	764169	0.204103	0.782693	0.013204
I16121	EF-ADMIX	F	5850.0	Czech_C_Baalberge	573438	0.245265	0.752422	0.002313
I16122	EF-ADMIX	F	5850.0	Czech_C_Baalberge	520638	0.203527	0.773921	0.022552
I6677	EF	M	5550.0	Czech_C_Baalberge	854313	0.179291	0.778592	0.042117
I7186	EF-ADMIX	F	5713.0	Czech_C_Baalberge	867308	0.192866	0.742011	0.065123
I7187	EF-ADMIX	M	6044.0	Czech_C_Baalberge	854371	0.248981	0.745100	0.005919
I7188	EF-ADMIX	F	5610.0	Czech_C_Baalberge	864313	0.215502	0.770972	0.013526
I7189	EF-ADMIX	F	5526.0	Czech_C_Baalberge	855752	0.209277	0.781025	0.009698
I7191	EF-ADMIX	F	5657.0	Czech_C_Baalberge	876046	0.210031	0.789959	0.000010
I7192	EF-ADMIX	M	5552.0	Czech_C_Baalberge	866736	0.204788	0.778133	0.017079
I7194	EF-ADMIX	F	5527.0	Czech_C_Baalberge	858047	0.210229	0.755627	0.034144
I14168	EF-ADMIX	F	5850.0	Czech_C_Baalberge_o2	726025	0.298259	0.701731	0.000010
BUT002	BA-N	F	4350.0	Czech_CordedWare	238531	0.166629	0.148092	0.685279
BUT003	BA-N	M	4335.0	Czech_CordedWare	423913	0.162792	0.109529	0.727679
I6695	BA-N	F	4575.0	Czech_CordedWare	817438	0.186967	0.195034	0.617999
I6696	BA-N	M	4575.0	Czech_CordedWare	832015	0.187819	0.251684	0.560496
I7208	BA-N	M	4324.0	Czech_CordedWare	793798	0.168385	0.142635	0.688980
I7279	BA-N	M	4200.0	Czech_CordedWare	624517	0.197420	0.135610	0.666970
PNL002	BA-N	M	4653.0	Czech_CordedWare	831371	0.192139	0.211825	0.596036
TRM001	BA-N	M	4650.0	Czech_CordedWare	45924	0.303202	0.156775	0.540022
VLI010	BA-N	F	4483.0	Czech_CordedWare	644718	0.160543	0.215246	0.624211
VLI017	BA-N	F	4336.0	Czech_CordedWare	683782	0.180157	0.141390	0.678453
VLI067	BA-N	F	4718.0	Czech_CordedWare	712550	0.141503	0.160339	0.698159
VLI071	BA-N	F	4715.0	Czech_CordedWare	777113	0.184554	0.091557	0.723888
VLI075	BA-N	M	4650.0	Czech_CordedWare	41203	0.182689	0.137632	0.679679
VLI085	BA-N	M	4653.0	Czech_CordedWare	346003	0.142725	0.274811	0.582464
VLI092	BA-N	M	4719.0	Czech_CordedWare	752535	0.242906	0.319266	0.437828
ZEL001	BA-N	F	4350.0	Czech_CordedWare	348103	0.177610	0.176294	0.646097
OBR002	BA-N	F	4382.0	Czech_CordedWare_1d.rel.OBR001	90976	0.195459	0.130499	0.674042
VLI015	BA-N	M	4725.0	Czech_CordedWare_father.or.son.VLI011	89695	0.222183	0.121075	0.656742
STD003	EF-ADMIX	F	4877.0	Czech_CordedWare_o1	363852	0.270099	0.715239	0.014662
VLI008	EF-ADMIX	F	4759.0	Czech_CordedWare_o1	748474	0.241288	0.690565	0.068148
VLI079	EF	F	4623.0	Czech_CordedWare_o3	550306	0.187783	0.620712	0.191505
RISE569_noUDG.SG	BA-N	F	1229.0	Czech_EarlySlav_dup.I4137.SG	708174	0.123213	0.260523	0.616264
RISE568_noUDG.SG	BA-N	F	1200.0	Czech_EarlySlav.SG	60780	0.215141	0.189655	0.595204
I4884	BA-N	M	3758.0	Czech_EBA	836319	0.204182	0.169337	0.626480
I4892	BA-N	F	3754.0	Czech_EBA	808142	0.240349	0.217021	0.542631
I7195	BA-N	F	4250.0	Czech_EBA	684583	0.205998	0.244134	0.549867
I7196	BA-N	M	4250.0	Czech_EBA	705671	0.199990	0.310932	0.489078
I7198	BA-N	F	4026.0	Czech_EBA	766711	0.223406	0.139500	0.637094
I7199	BA-N	M	4039.0	Czech_EBA	772648	0.229508	0.173031	0.597461
I7200	BA-N	F	4250.0	Czech_EBA	734643	0.208686	0.225292	0.566022
I7201	BA-N	F	4250.0	Czech_EBA	688415	0.228171	0.238012	0.533817
I7202	BA-N	M	4250.0	Czech_EBA	537332	0.212948	0.235280	0.551772
I7203	BA-N	M	4250.0	Czech_EBA	74185	0.223387	0.335503	0.441110
I5042	BA-N	M	4100.0	Czech_EBA_Protounetice	69126	0.265985	0.232465	0.501550
I11158	BA-N	M	4025.0	Czech_EBA_son.I14193_son.I7198	689584	0.213426	0.137862	0.648713
I4139	BA-N	F	4150.0	Czech_EBA_Starounetice	692442	0.203070	0.276781	0.520149
BNL002	BA-N	M	3995.0	Czech_EBA_Unetice	650848	0.193634	0.195313	0.611054
BNL003	BA-N	M	3995.0	Czech_EBA_Unetice	709167	0.199979	0.232429	0.567592
BNL004	BA-N	M	3995.0	Czech_EBA_Unetice	729345	0.211037	0.168424	0.620540
BNL005	BA-N	F	4084.0	Czech_EBA_Unetice	748468	0.190488	0.200399	0.609113
BNL006	BA-N	M	4070.0	Czech_EBA_Unetice	579447	0.209491	0.174393	0.616116
BNL008	BA-N	F	3926.0	Czech_EBA_Unetice	735867	0.186315	0.225089	0.588596
BNL009	BA-N	M	3975.0	Czech_EBA_Unetice	217159	0.161628	0.223139	0.615233
BNL010	BA-N	F	3772.0	Czech_EBA_Unetice	232986	0.175456	0.244382	0.580162
CHL001	BA-N	F	3905.0	Czech_EBA_Unetice	719676	0.157062	0.229122	0.613816
CHL002	BA-N	M	4000.0	Czech_EBA_Unetice	414737	0.197422	0.237927	0.564652
CHL003	BA-N	M	3937.0	Czech_EBA_Unetice	599834	0.201215	0.134614	0.664172
CHL005	BA-N	M	4000.0	Czech_EBA_Unetice	191005	0.195277	0.184141	0.620582
CHL006	BA-N	F	3897.0	Czech_EBA_Unetice	414273	0.184017	0.205523	0.610460
CHL007	BA-N	F	4000.0	Czech_EBA_Unetice	189627	0.222906	0.185885	0.591210
CHL008	BA-N	M	3960.0	Czech_EBA_Unetice	374813	0.189396	0.188790	0.621814
I11159	BA-N	F	4100.0	Czech_EBA_Unetice	736416	0.170919	0.154134	0.674947
I13468	BA-N	M	3950.0	Czech_EBA_Unetice	815437	0.207197	0.191791	0.601012
I13469	BA-N	M	3945.0	Czech_EBA_Unetice	804958	0.174583	0.228080	0.597336
I13470	BA-N	F	3943.0	Czech_EBA_Unetice	833069	0.157067	0.237460	0.605473
I13471	BA-N	M	3950.0	Czech_EBA_Unetice	829440	0.182838	0.229261	0.587902
I14185	BA-N	M	3850.0	Czech_EBA_Unetice	744274	0.194789	0.276318	0.528893
I14186	BA-N	F	3850.0	Czech_EBA_Unetice	584426	0.208220	0.225283	0.566497
I14189	BA-N	M	3850.0	Czech_EBA_Unetice	755024	0.187768	0.221615	0.590617
I14191	BA-N	M	3850.0	Czech_EBA_Unetice	706258	0.187121	0.274630	0.538249
I14192	BA-N	M	3850.0	Czech_EBA_Unetice	658820	0.175825	0.350917	0.473258
I14193	BA-N	M	3850.0	Czech_EBA_Unetice	790315	0.232888	0.156395	0.610717
I14585	BA-N	F	3850.0	Czech_EBA_Unetice	740305	0.189664	0.306449	0.503887
I15642	BA-N	F	3950.0	Czech_EBA_Unetice	360161	0.199684	0.288658	0.511658
I15643	BA-N	M	3950.0	Czech_EBA_Unetice	678603	0.203107	0.193690	0.603202
I15644	BA-N	F	3950.0	Czech_EBA_Unetice	724721	0.197982	0.228097	0.573921
I15824	BA-N	F	3900.0	Czech_EBA_Unetice	713672	0.176321	0.256738	0.566941
I15825	BA-N	F	3850.0	Czech_EBA_Unetice	496010	0.213198	0.272304	0.514498
I16109	BA-N	M	3950.0	Czech_EBA_Unetice	585828	0.174571	0.260679	0.564751
I4141	BA-N	M	4250.0	Czech_EBA_Unetice	288211	0.187731	0.242409	0.569861
I7958	BA-N	F	3950.0	Czech_EBA_Unetice	859539	0.203535	0.238589	0.557875
I7959	BA-N	M	3950.0	Czech_EBA_Unetice	847110	0.222714	0.240259	0.537027
I7960	BA-N	M	3950.0	Czech_EBA_Unetice	849182	0.236001	0.251142	0.512856
I7962	BA-N	M	3950.0	Czech_EBA_Unetice	883100	0.194247	0.192858	0.612896
I7963	BA-N	M	3950.0	Czech_EBA_Unetice	865878	0.204015	0.175019	0.620966
I7964	BA-N	F	3950.0	Czech_EBA_Unetice	915183	0.188951	0.223613	0.587436
KNE001	BA-N	F	4017.0	Czech_EBA_Unetice	564851	0.208732	0.252500	0.538768
KNE002	BA-N	F	4043.0	Czech_EBA_Unetice	570459	0.185635	0.213858	0.600507
KNE003	BA-N	F	3971.0	Czech_EBA_Unetice	779195	0.184526	0.251421	0.564053
KNE006	BA-N	F	4065.0	Czech_EBA_Unetice	155120	0.215043	0.164520	0.620436
KNE007	BA-N	F	3977.0	Czech_EBA_Unetice	506679	0.160686	0.286143	0.553171
KO1006	BA-N	F	3868.0	Czech_EBA_Unetice	732202	0.174429	0.229538	0.596034
KO1007	BA-N	M	3737.0	Czech_EBA_Unetice	605231	0.181677	0.211567	0.606757
KO1008	BA-N	M	3805.0	Czech_EBA_Unetice	458056	0.150720	0.285016	0.564265
KO1009	BA-N	F	3894.0	Czech_EBA_Unetice	622477	0.163723	0.350869	0.485408
KO1010	BA-N	F	3906.0	Czech_EBA_Unetice	458154	0.170725	0.228456	0.600819
KO1011	BA-N	F	3993.0	Czech_EBA_Unetice	455607	0.185954	0.176195	0.637851
KO1013	BA-N	F	3914.0	Czech_EBA_Unetice	596740	0.135477	0.228171	0.636353
KO1014	BA-N	M	3915.0	Czech_EBA_Unetice	511751	0.172483	0.204281	0.623237
KO1015	BA-N	F	3774.0	Czech_EBA_Unetice	496296	0.182044	0.236417	0.581539
KO7001	BA-N	M	3985.0	Czech_EBA_Unetice	557081	0.182636	0.198377	0.618987
KO7002	BA-N	F	4000.0	Czech_EBA_Unetice	470611	0.159117	0.158441	0.682443
KO7003	BA-N	M	4124.0	Czech_EBA_Unetice	93826	0.185261	0.197803	0.616937
MIB001	BA-N	M	3779.0	Czech_EBA_Unetice	484581	0.203128	0.234526	0.562346
MIB004	BA-N	M	3769.0	Czech_EBA_Unetice	486005	0.199111	0.243719	0.557170
MIB005	BA-N	F	3767.0	Czech_EBA_Unetice	396680	0.216410	0.215777	0.567813
MIB028	BA-N	F	3855.0	Czech_EBA_Unetice	787029	0.181803	0.213603	0.604593
MIB034	BA-N	F	3659.0	Czech_EBA_Unetice	816835	0.177030	0.213340	0.609630
MIG010	BA-N	F	3992.0	Czech_EBA_Unetice	309970	0.211099	0.176870	0.612031
MIG011	BA-N	F	3990.0	Czech_EBA_Unetice	444306	0.172626	0.277387	0.549987
MIS001	BA-N	M	3908.0	Czech_EBA_Unetice	864427	0.183148	0.212392	0.604461
MIS002	BA-N	M	3883.0	Czech_EBA_Unetice	857672	0.198236	0.226374	0.575389
MIS004	BA-N	M	3833.0	Czech_EBA_Unetice	276387	0.154873	0.249064	0.596063
MIS006	BA-N	M	4235.0	Czech_EBA_Unetice	121020	0.191047	0.226301	0.582652
PDA002	BA-N	M	4057.0	Czech_EBA_Unetice	709904	0.177320	0.162079	0.660601
PMI001	BA-N	F	4096.0	Czech_EBA_Unetice	690885	0.170783	0.242425	0.586793
PMI003	BA-N	F	4005.0	Czech_EBA_Unetice	395368	0.174604	0.183146	0.642250
PMI004	BA-N	M	4013.0	Czech_EBA_Unetice	459188	0.191695	0.206153	0.602152
PMI006	BA-N	M	4104.0	Czech_EBA_Unetice	361418	0.220301	0.190276	0.589423
PMI009	BA-N	M	3849.0	Czech_EBA_Unetice	141750	0.218144	0.327134	0.454722
PMI010	BA-N	F	3902.0	Czech_EBA_Unetice	447105	0.181625	0.192711	0.625665
PMI012	BA-N	F	3657.0	Czech_EBA_Unetice	312905	0.168725	0.253447	0.577828
ROU001	BA-N	F	4000.0	Czech_EBA_Unetice	616857	0.180420	0.165034	0.654546
ROU003	BA-N	F	3995.0	Czech_EBA_Unetice	504434	0.209579	0.127276	0.663145
ROU004	BA-N	F	3995.0	Czech_EBA_Unetice	581616	0.195875	0.192631	0.611493
ROU006	BA-N	F	4000.0	Czech_EBA_Unetice	643760	0.204746	0.216217	0.579037
ROU007	BA-N	M	4000.0	Czech_EBA_Unetice	633925	0.196738	0.156694	0.646568
VLI039	BA-N	F	4000.0	Czech_EBA_Unetice	656201	0.166749	0.218520	0.614731
VLI042	BA-N	M	3774.0	Czech_EBA_Unetice	220238	0.177814	0.238649	0.583537
VLI045	BA-N	F	3943.0	Czech_EBA_Unetice	645823	0.157672	0.201960	0.640368
VLI046	BA-N	F	3809.0	Czech_EBA_Unetice	119780	0.196531	0.266944	0.536525
VLI047	BA-N	F	3800.0	Czech_EBA_Unetice	499538	0.178552	0.214431	0.607017
VLI050	BA-N	F	3796.0	Czech_EBA_Unetice	700496	0.305429	0.325179	0.369392
VLI053	BA-N	F	3550.0	Czech_EBA_Unetice	33427	0.237645	0.212117	0.550238
VLI058	BA-N	F	4066.0	Czech_EBA_Unetice	462167	0.194753	0.188660	0.616587
